marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,28712745,R32CCAJ30UA8LD,B00LPHJW4M,353133521,Bestrice Ombre Dip-dye Color Clip in Straight Synthetic Thick Hair Extension 21.6-23.6 inches Length Red to Purple Loose Curl for Fashion Girls,Personal_Care_Appliances,5,2,2,N,Y,mermaid hair,If you braid your hair at night and take it out in the morning and then clip this thingy in it looks bomb. Length is awesome and the hair doesn't look fake. Love it.,2015-08-26
US,586612,R13JECAE1NDE34,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,"Very good quality, loved it In my chocolate banana smoothies","Very good quality, loved it<br />In my chocolate banana smoothies!",2015-08-26
US,17203363,RXH61PQYKFDJJ,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,Love it!,2015-08-26
US,51159446,RJU9OG5KV1A1A,B00O2E4J7A,55072756,doTERRA Correct-X Essential Ointment 15 mL,Personal_Care_Appliances,5,0,1,N,Y,Great product,"Amazing product. I need a quick fix I can keep in my purse, this is it.",2015-08-26
US,50329643,R10O8E9ZFXMJ7M,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Outstanding!,"I love every Viva Lab product I have tried, and the Cacao Powder is no exception.  I use it every morning in my almond milk with a little honey.  Excellent flavor!",2015-08-26
US,30696402,R20C8IG98IBO7J,B007Z6D5SQ,225858875,Massage Ball Roller 2 Piece Deluxe Set for Massage Therapy,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,AWESOME!!!  Have them all over the house,2015-08-26
US,19763306,R1UTOEA04FME2Y,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,0,0,N,Y,A lifesaver!!,I received this very quickly in the mail which was great because my back has been killing me! I absolutely love this tool. I have been playing around with it all day finding different angles and ways to hold it. I found a great way if hooking it under my shoulder blade and pulling the other hooked end with my foot so as being able to let my arms go limp and it was sweet relief!!!!,2015-08-26
US,23517547,R3NT8JD6A99RI9,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,"Excellent, will order from again. Thank you.",2015-08-26
US,404771,R2WBQ1IYN4K8DY,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,0,N,Y,feelll better alot.,feelll better  alot ....before  10min - 15 min  now  20min -30 min  before  1 time  one night  now  2-3  one night  but not everyday hhaha  but it work good!!!!,2015-08-26
US,51256870,RRFSJZD5OUFPE,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Tastes great and works!,2015-08-26
US,16499933,RXYIQ0T8QIXLP,B00V2L5JRA,417635592,Xtreme Comforts Coccyx Orthopedic Comfort Memory Foam Seat Cushion,Personal_Care_Appliances,3,1,2,N,Y,but I would't recommend it for long hours,"I use it my desk chair at home, but I would't recommend it for long hours.",2015-08-26
US,13848484,R3KH0DZ9U5OBIV,B00I081BIO,69341995,"STRASSBURG Sock, Large Black One Size",Personal_Care_Appliances,1,0,1,N,Y,Uncomfortable!,My husband hated the sock and refused to wear it. I had to return it.,2015-08-26
US,22394783,R3JGHG9D4KHR50,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,LOVE it!,LOVE it!!  Thank you!,2015-08-26
US,25811881,R3SEJUG8OWDBJC,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,"Great Price, Amazing quality!","I ordered a bag of this Cacao powder not being familiar with the brand, and I was very pleasantly surprised! As a health and detox coach, I look for quality organic products for both myself, and my clients. This is definitely a brand I will continue to purchase, and recommend to others! I plan to order the nibs next!",2015-08-26
US,12656985,R3SENIPKJEGQGY,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,It is delicious and I highly recommend it!,"I have used Viva Labs Cacao Powder in smoothies and brownies, and I also add a bit to my coffee to make a mocha. It is delicious and I highly recommend it!",2015-08-26
US,39970389,R2COS02GWZMSWV,B00NY42UWK,82219365,Personal Pedi Water Proof Electronic Hand and Foot File and Callus Remover,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Love it,2015-08-26
US,16195286,R1YIG66YE85JT6,B00J7G934C,48305123,"Oral-B Super Floss, Dental Floss, Original (50-count)",Personal_Care_Appliances,4,1,1,N,Y,Good for some areas of the mouth but not necessarily for all,"My dentist recommended this floss after some new dental work.  It comes packaged in a convenient box that you open like you would a standard kleenex book so that you can pull the pieces out one at a time.  There is a stiff piece on the end for the purpose of threading the floss through the teeth. Is is followed by another approximate 6&#34; section that is thicker and fluffy to clean out wider areas or in my case, the area above the middle tooth in the bridge. This is followed by a very long piece of standard floss which is still a little thicker and ropier than the oral B floss I am used to using. The floss is excessively long in my opinion and although it works very well on my bridge, I find that the floss part itself is too thick for the rest of my mouth which means that I am only using about 1/3 of each piece.  I wish the pieces were shorter because it seems very wasteful for my mouth.",2015-08-26
US,26454141,R1LBOXUMMTPZ43,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,0,N,N,works...,Excellent product...works great...I use several Nutrition Essential products and like them all.,2015-08-26
US,22697778,RRO0IEBF0UPSC,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,It has a much richer smell and tastes great!,"Arrived quickly. My first time trying cacao powder, I've always just bought cocoa. It has a much richer smell and tastes great!",2015-08-26
US,10664434,R1VMYA5ZR6LWQT,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,Awesome product!,2015-08-26
US,16726106,R3EVBJJUWCSUSB,B006Z921ES,746740183,Power One Size 312 MERCURY FREE Hearing Aid Batteries (60 batteries),Personal_Care_Appliances,4,0,0,N,Y,Four Stars,Good for the money,2015-08-26
US,137668,R3HNJKPV4XPR6P,B00FFHBYSA,599110554,Royal Massage 12 Piece Fire Glass Cupping Jar Set,Personal_Care_Appliances,3,1,2,N,Y,Three of them were cracked. But they only replaced ...,"Three of them were cracked. But they only replaced two of them. I think the jars are too thick and heavy, couldn't stay on to the body.",2015-08-26
US,4798482,R2SI9WUZER12WH,B00XZJ2G46,217870256,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,4,0,0,N,Y,Four Stars,Good,2015-08-26
US,41395933,R12Y9KGLJXQT0M,B00ECV3XG6,914504759,Icetek Sports Folding Butterfly Flail Comb,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Great,2015-08-26
US,36628731,R11XCURS40QLFR,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Delicious!,Great product! Great price! Extremely fast shipping! I use cacao powder in recipes instead of cocoa powder as it is less processed and has richer flavor. I highly recommend this brand!,2015-08-26
US,32733356,R1CA0Z9UOB8W75,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Organic AND tasty!,This cacao powder is one of the best that I've tried.  I made some brownies with it and my whole family loved them. Better than any store bought box brand.  AND I like that it is organic...definitely a plus for me!,2015-08-26
US,17837814,R3MCXD0Q328CZG,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,I love this stuff,I love this stuff! I appreciate being able to have such a wonderful product delivered right to my front door. Quality product with quality service.,2015-08-26
US,49094761,R1Q352M2M55CD8,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Great taste!!,It taste great in my shakes and smoothies!!,2015-08-26
US,33099470,RW9VM0UDO680I,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,My daughter uses cacao to make mug cake and this tastes delicious!!!,2015-08-26
US,32336521,R319WBB2QSOQ8U,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Great tasting organic cacao powder,Great tasting organic cacao powder. Has a very fine texture and taste and blended very well into the chocolate coconut oil bark I made.,2015-08-26
US,10698192,R39XUOG801PRXP,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,Organic Cocoa Powder that's minimally processed and tastes great! Great product.,2015-08-26
US,29121794,RQS9XT0MN1SNZ,B000W905D6,285093310,Forever Free Wet/Dry Everywhere Trimmer FET-100,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Love this,2015-08-26
US,42092480,RZQ4CH8J58OAZ,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,3,0,0,N,Y,Three Stars,not sure if it does it or the other combo  of pills,2015-08-26
US,34004406,RA7EB72JVF27V,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Delicious,"This stuff is just delicious. I use it in my banana chocolate ice cream and chia seed pudding. The flavor is a cut above regular cocoa, not to mention the health benefits. It makes me feel like I'm eating Belgian chocolate. Mmmm.",2015-08-26
US,2904980,R2BMZX03R59HED,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,0,N,Y,"I don't want you to rate below 5 starts, ...","I don't want you to rate below 5 starts,  but I don't feel much difference as if now.  So I wanted to try alpha xl also",2015-08-26
US,41244411,RELMUB20AGH37,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,Shipped very fast! A+,2015-08-26
US,17554085,R3RAHZC5LHL5X,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,Great cacao powder. I use it to make my own Paleo chocolate and it works great.,2015-08-26
US,17108865,R2SQWCJHTCEYB2,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Great Cacao powder,Very good tasting and a huge bag,2015-08-26
US,1786693,R3TLV7YTZ3FN9C,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,3,0,0,N,N,Three Stars,"Make me horny, i actually  get really horny  after a week of  this",2015-08-26
US,29811632,R2IVCPOJ9ZUYLR,B00PA7WMTU,570534123,"QingHan Baby Girls 3"" Grosgrain Ribbon Boutique Hair Bows Alligator Clips Pack Of 20",Personal_Care_Appliances,5,3,3,N,N,"beautiful, great quality!","I received these bows and my excited 6 year old promptly tried on several. I didn't notice that one was missing until I found it in the washing machine! But it held together and looks just fine!<br />These bows came in a handy zip pouch and were beautiful and fluffy straight out of the package. I was worried they may be flat like other brands I have purchased but the pouch and cardboard box they were shipped in really protected them. The colors are bright are perfect to match a little girl's wardrobe. I love how they can be used in casual or dressy outfits. The satin flowers aren't just a one piece pressed flower, it is several small pleats that give it more volume and depth. We have tried both single bows as well as making combinations with them. The clips are alligator style clips that hold well in my daughter's fine hair. They do not seem to poke her head or pull her hair. The clips will slip after extended hard playing but I would expect that with an active child.<br />I was chosen to receive this product at a discount in order to give an honest review.",2015-08-26
US,40557332,RVUABBR4VILRU,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,"Love this product...excellent flavor, great for cooking and using for hot cocoa...will definitely order this again!",2015-08-26
US,18143863,RL6ZIGLF343RZ,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,4,0,0,N,N,Four Stars,Excellent product.,2015-08-26
US,31633616,R1KZ66H3GLB8CG,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,I am so glad we purchased this. My family absolutely loves it.,2015-08-26
US,17869016,RCK5FPUTY38F0,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Amazing!!!!,2015-08-26
US,39684650,R10WH176JT0L76,B00UYASCMY,483590613,JRZJ Men's Boston Marathon 2015 T Shirts White,Personal_Care_Appliances,5,0,0,N,Y,love it,I absolutely love this boston marathon t-shirt. I have other ones but they're not as colorful and vibrant as this one. Money well spent. Officer D.,2015-08-26
US,48207556,R2FK4ZM318TU08,B0002SST9Y,454925466,Dolphin II Massage Chair,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,As Expected,2015-08-26
US,8213965,RVBB4Q1KHB1AW,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,... to make my coconut oil fudge and it was amazing! It does not taste good by itself which ...,i bought this to make my coconut oil fudge and it was amazing! It does not taste good by itself which is what i expected it is raw and raw chocolate is very bitter. but i made my fudge for whole family and everyone loved it! this is really great chocolate! LOVE IT!,2015-08-26
US,10607284,R2DJPVNBDZL9I7,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Love it!,This is the first time using this coaco and I am very pleased. The taste is Devine and the aroma is delightful.,2015-08-26
US,31740188,R304D1J6V95MBY,B00P6TUO5G,170248843,"Viva Naturals Organic Non-GMO Cacao Powder, 2 Pound Bag",Personal_Care_Appliances,4,0,0,N,Y,Four Stars,Viva Labs Cacao Powder is the best I've ever had!,2015-08-26
US,41013938,R2KPZVZCN2LH2D,B00OSAUYTA,792155282,"Psoriasis & Eczema Cream 4oz Advanced Healing Non-Greasy Moisturizer with Organic Aloe Vera, Manuka Honey, Hemp Oil & More. Best Natural Moisturizer for Dermatitis, Rosacea, Shingles, Dry, Itchy Skin",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,I loved this until it ran out.,2015-08-26
US,51624211,R3QA05DBTW9G5L,B002C9MSAC,215394494,"OPTP PRO-ROLLER Soft Density Foam Roller - Durable Roller for Massage, Stretching, Fitness, Yoga and Pilates",Personal_Care_Appliances,5,0,0,N,Y,"This is a great companion to the blue ""regular"" roller",This is a great companion to the blue &#34;regular&#34; roller. There are few places on me that need the soft ;),2015-08-26
US,13155208,RYD4NCLMYT723,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Optimum Cacao Powder!,"Absolutely love the Cacao Powder I received from Viva Labs.  The quality is top-notch and believe it's offered at a very fair price.  Due to my first experience with Viva Labs, I will definitely be checking into what all they have to offer.",2015-08-26
US,14609351,R1VL1RK4N8SF4M,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Excellent pick me,May a cup in the mid day.  Excellent pick me upper,2015-08-26
US,24230098,R3RWI4BWBXTAAA,B007Z6D5SQ,225858875,Massage Ball Roller 2 Piece Deluxe Set for Massage Therapy,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Awesome.,2015-08-26
US,52624292,RCTQRR7THDIVH,B00HXXO332,849307176,"Pulse Oximeter, Blood Oxygen Monitor",Personal_Care_Appliances,5,1,1,N,Y,Five Stars,Works great.,2015-08-26
US,24406301,R116HR19IAE2UA,B00ECV3XG6,914504759,Icetek Sports Folding Butterfly Flail Comb,Personal_Care_Appliances,1,0,0,N,Y,One Star,Cheaply made broke first time opening!,2015-08-26
US,22955739,R2LKX62QWIQ4Q1,B00P8EI7LM,378774243,Syrtenty Snap Electrodes - Multiple size and quantity options,Personal_Care_Appliances,2,1,1,N,Y,Two Stars,sent them back,2015-08-25
US,43359928,R1KK9FJ5O1OSZ4,B001RU6MJA,254870979,"Perfect Body Tape Measure - 80""",Personal_Care_Appliances,5,0,0,N,Y,easy to use I love it,Works great easy to use and accurate,2015-08-25
US,13406163,R1KMIRVP8TBJUG,B011OI71X0,994819746,Black 1650 Mah V2 Battery /W Mini Pro Tank 3 and USB Charger CLONE Starter Kit,Personal_Care_Appliances,4,2,2,N,N,"My first vaper device, but my buudies in love with it so it must be better than most............................................","This is my first vapor device and I'm very happy with it and the $41 price I paid to get it. I have seen the price on these clones anywhere form $41 to $100 for the entire unit.<br /><br />So I would really check out the costs to make sure your not paying top dollar for your device.<br />What I like about it:<br />It's built very well and seems like it could survive a accidental drop<br />It has a huge tank that's simple to fill once you check out a youtube video to learn how if your new to these devices.<br />Huge powerful battery, with 4 different output voltages that allow larger hits if that what you want.<br />Charges fully in about 4 hours.<br />Does not leak any juice into your mouth which really is gross!<br />Seems like it will last a long time with a replaceable battery.<br />Has a optional LED flashlight that can be added to the battery for a very powerful flashlight.<br />Can add any 510 thread tank!<br />Has a two color battery power indicator that cheaper vaps do not have. This one will light up white with a full charge and light up blue when the charge is in the 30% left range. (Great feature that I have not seen on my friends $35 unit)<br />On/Off is as simple as pushing the power button 5 times within two seconds and it works well.<br /><br />Seeing that this is my first purchase of a vap device that I use for nicotine addiction I'm smoking less real cigs from 2 packs a day down to one.<br /><br />This for me is going to hopefully help me quit smoking all together. However, in the mean time this will give me the hand to mouth addiction in a way that does not harm my lungs like real smoke will.<br /><br />If you want a good vapor pen this is a really good one and my best friend who has bought several of these is now buying this one based on how great it is. So the experience I lack is made up with my friends and he thinks this is a excellent vapor device and will be buying one very soon.",2015-08-25
US,15639357,R39WY8EFU5STQW,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,It mixes into coffee without lumps (much better than regular cocoa) so I can have a healthy ...,"This is really delicious! It mixes into coffee without lumps (much better than regular cocoa) so I can have a healthy cafe mocha in the morning. Since it's not sweetened, I do admit to adding a tad of brown sugar.",2015-08-25
US,3144297,RIDM7E4LPHR8D,B00K504UUG,458706868,Syrtenty Electrodes - Multiple size and quantity options,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Great!,2015-08-25
US,21160352,RYBY6RH7CKR4J,B00XZJ2G46,217870256,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,3,0,0,N,Y,It's decent,"This battery seems to be getting a lot of hate, I personally haven't had any major problems with it. Just take care of the thing, I've dropped mine a few times and the top of the battery is getting loose but a few drops of super glue will fix that. My old tank was leaking a ton and I didn't notice the battery held up really well with a tank leaking juice onto it for a week. I've had it for two weeks and can say it's decent, if you're really hurting on money or can't go to a vape shop then buy it it'll do the job, other than that save your money and get a better one.",2015-08-25
US,36400649,R2K3AQCDDALT2R,B00P6TUO5G,170248843,"Viva Naturals Organic Non-GMO Cacao Powder, 2 Pound Bag",Personal_Care_Appliances,5,0,0,N,Y,What a treat!,"This cacao powder is the first I have tried and know that I was duly impressed!  I mixed two tablespoons with a frozen banana and a bit of stevia and the result was amazing!  All I could taste was the deep rich flavor of the chocolate in this concoction.  Delicious!  Viva Labs cacao will be my go-to choice for my baking, ice cream, and raw bar recipes.  Love, love, LOVE!",2015-08-25
US,34540617,R3DLAQDGWGH4FQ,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,my daily morning drink with milk,2015-08-25
US,650574,R14D9X6KHLX9D0,B00N5HD340,955577225,Straight Razor,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Good,2015-08-25
US,23059356,R1Z8UNXVYARZSC,B00V2L5JRA,417635592,Xtreme Comforts Coccyx Orthopedic Comfort Memory Foam Seat Cushion,Personal_Care_Appliances,5,1,1,N,Y,It is perfect just as advertised and delivers as promised,It is perfect just as advertised and delivers as promised!! Extremely satisfied. Thank you for being up front and honest.,2015-08-25
US,38578542,R1EXB131WPXJN6,B0016BFR4G,887476137,Uncle Lee's Organic Green Tea -- 100 Tea Bags net wt 5.64 oz (160g),Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Love the taste ...,2015-08-25
US,37199355,R1WHFNBJ7Q0ZNE,B011M6UYMO,539654407,MVP Pro 3.0 Pro Gold 60 Watt,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,love it really nice,2015-08-25
US,5177140,RYXTV7YBMJLH1,B00XZJ2G46,217870256,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,5,0,0,N,Y,Great Buy. Shipping OK.,"Opened the item , was in a marked Vision 2 Box . It came with instructions and everything. I saw plenty of reviews where people said it came charged . When i read the manual it says the light is white when fully charged . It was blue for me when i opened it so i threw it on a charger i had .Does NOT come with a charger. But this is 510 thread . Charged it up and threw on a dome and it worked excellent. Would recommend to somebody looking for a good battery. It is pretty cheap so if it fails in a few months i wouldn't be too upset but it seems to be of really nice quality. This thing is really tall too . Feels sturdy standing up. Can see it lasting years. Only time will tell and i will keep you guys updated. It does adjust temps on the bottom and and its marked off with a red line. I am going to include some pictures for your review . Enjoy!",2015-08-25
US,20030021,R2J8PFU2BPV8IU,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,4,0,0,N,Y,Smooth taste!,"Recieved this cocoa powder recently and just not had a chance to use it.  LOVE the taste.  It's very smooth and mixes nice in the recipes that I use it for.  I do not love the packaging though.  As it is nice and thick, seems sturdy enough however I have found it difficult to close.  Also, everytime I open the bag, my precious cocoa powder goes all over the place!  I just love it so much, I don't want to lose any!  I will be ordering this again.",2015-08-25
US,18951040,R11K2A5UPJ5E5C,B000SOQ30E,729586444,"MedMobile® BATHTUB TRANSFER BENCH / BATH CHAIR WITH BACK, WIDE SEAT, ADJUSTABLE SEAT HEIGHT, SURE-GRIPED LEGS, LIGHTWEIGHT, DURABLE, RUST-RESISTANT SHOWER BENCH",Personal_Care_Appliances,5,0,0,N,Y,Another Satisfied Consumer,Bench was exactly as advertised.  Received on the date promised.  I am a very satisfied consumer.,2015-08-25
US,15269117,R3S29MR431ZNFX,B00H8ZTLLY,548146182,doTERRA On Guard Essential Oil Protective Blend Beadlets 125 ct,Personal_Care_Appliances,5,0,0,N,Y,I absolutely love this product,"I absolutely love this product. When I start feeling under the weather I start taking 2 of the beadlets at a time, once at night and once in the morning, and in no time I am feeling better.",2015-08-25
US,15431510,R6OIGXAA8D8R0,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,0,N,N,It works!,"After using this for the last 31 days (I skipped on day by accident), I can say that I feel a difference in energy. I have also been working out in the gym and I feel that I wasn't getting tired as quickly.<br />In exchange for my review, I received a free trial bottle as well.",2015-08-25
US,36369488,RQR63X9FFQF4S,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Tastes great!,"Tastes great!  Making chocolate is so so so easy!  I never need to buy chocolate again!<br /><br />I use coconut oil, honey, vanilla, chia, walnuts, sea salt, Maca, and coconut.  Just mix it you hand.  Then pour it into a ziplock, lay it flat in the freezer, then break it into pieces.",2015-08-25
US,48825730,R3HLNOLTNTEGC6,B0016BFR4G,887476137,Uncle Lee's Organic Green Tea -- 100 Tea Bags net wt 5.64 oz (160g),Personal_Care_Appliances,5,0,0,N,Y,Great Tea,"Really good green tea, great flavor and a great value for organic tea.  I drink a few cups every day.",2015-08-25
US,13889258,R3MJI17PAIKC5P,B008320WGO,780356431,INFINITE ALOE SKIN CARE - ORIGINAL - (1 - 8oz jar) + (2 - 0.5oz jars),Personal_Care_Appliances,5,0,1,N,Y,great aloe cream,this aloe cream is really good or we would never pay the high price. my husband actually requested it because he had a rough patch of skin on his knees and it was the only cream that helped it.,2015-08-25
US,14165306,R2EHY9AVYGDG5X,B00XAFFRQ4,702415970,New Women Crystal Rivet Bracelet Quartz Braided Winding Wrap Wrist Watch,Personal_Care_Appliances,2,0,0,N,Y,"Pretty, not practical","Received a lot of compliments on it, but it doesn't wear well and it's difficult to clean.",2015-08-25
US,37886260,RQ1QLV9TXAG56,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,4,0,0,N,N,Pretty good stuff,"Pretty good stuff.  Evenly milled, taste was comparable to those I have bought in store, slight dark chocolate bite of an aftertaste.  I would buy again.",2015-08-25
US,8838002,R2206FZ9K5MRIB,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,0,0,N,Y,Four Stars,Man this really works it's awesome I think everyone should try it out,2015-08-25
US,45206014,R3B3NNY9836MXW,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Great Cocao Powder for Baking,"I love getting good deals and boy was this a super good deal!  I buy gluten free and organic food all the time and am so excited about this new organic cocoa powder!  First item on the list to make is peanut butter chocolate no bake cookies.  It smells wonder so I am sure the cookies will be outstandingly delicious.<br />After making the cookies, it was interesting how this cocoa has a slight nutty taste.  It is delish!",2015-08-25
US,15377725,RHTL93BGZ6KYY,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,1,N,N,Five Stars,"This thing definitely works, took it for just about a week and I could see a net difference.",2015-08-25
